Date;Zone Name;Rainy Day;Population;Median Salary (EUR);Shops per 1k hab;Hospitals per 1M hab;Childcare per 100 children under 3 y.o.;Public_Transport_Quality;Infrastructure_Quality;Traffic
23/05/2031;Zone C;0;10118.1321;2002.2137;50.645;54.5682;10.0078;0.0095;0.3913;0.0
24/05/2031;Zone C;0;10117.9889;2002.2075;50.6475;54.5652;10.0078;0.0095;0.3909;0.0
25/05/2031;Zone C;1;10117.8458;2002.2013;50.65;54.5622;10.0078;0.0095;0.3906;0.0
26/05/2031;Zone C;0;10117.7028;2002.1951;50.6525;54.5592;10.0078;0.0095;0.3902;0.0
27/05/2031;Zone C;0;10117.56;2002.189;50.6549;54.5562;10.0078;0.0095;0.3899;0.0
28/05/2031;Zone C;0;10117.4174;2002.1828;50.6574;54.5532;10.0077;0.0095;0.3896;0.0
29/05/2031;Zone C;1;10117.275;2002.1767;50.6599;54.5502;10.0077;0.0095;0.3892;0.0
30/05/2031;Zone C;0;10117.1327;2002.1706;50.6624;54.5472;10.0077;0.0095;0.3889;0.0
31/05/2031;Zone C;0;10116.9906;2002.1645;50.6648;54.5442;10.0077;0.0095;0.3886;0.0
01/06/2031;Zone C;0;10116.8486;2002.1584;50.6673;54.5412;10.0077;0.0095;0.3882;0.0
02/06/2031;Zone C;0;10116.7068;2002.1523;50.6698;54.5382;10.0077;0.0095;0.3879;0.0
03/06/2031;Zone C;0;10116.5652;2002.1462;50.6723;54.5352;10.0076;0.0094;0.3876;0.0
04/06/2031;Zone C;0;10116.4237;2002.1401;50.6748;54.5322;10.0076;0.0094;0.3872;0.0
05/06/2031;Zone C;1;10116.2824;2002.1341;50.6772;54.5292;10.0076;0.0094;0.3869;0.0
06/06/2031;Zone C;0;10116.1413;2002.128;50.6797;54.5262;10.0076;0.0094;0.3866;0.0
07/06/2031;Zone C;1;10116.0003;2002.122;50.6822;54.5232;10.0076;0.0094;0.3863;0.0
08/06/2031;Zone C;0;10115.8595;2002.1159;50.6847;54.5202;10.0075;0.0094;0.3859;0.0
09/06/2031;Zone C;0;10115.7189;2002.1099;50.6872;54.5172;10.0075;0.0094;0.3856;0.0
10/06/2031;Zone C;1;10115.5784;2002.1039;50.6896;54.5142;10.0075;0.0094;0.3853;0.0
11/06/2031;Zone C;0;10115.4381;2002.0979;50.6921;54.5112;10.0075;0.0094;0.3849;0.0
12/06/2031;Zone C;0;10115.2979;2002.0919;50.6946;54.5082;10.0075;0.0094;0.3846;0.0
13/06/2031;Zone C;1;10115.1579;2002.0859;50.6971;54.5052;10.0075;0.0094;0.3843;0.0
14/06/2031;Zone C;0;10115.0181;2002.0799;50.6996;54.5022;10.0074;0.0094;0.3839;0.0
15/06/2031;Zone C;1;10114.8784;2002.0739;50.702;54.4992;10.0074;0.0094;0.3836;0.0
16/06/2031;Zone C;0;10114.7389;2002.068;50.7045;54.4962;10.0074;0.0094;0.3833;0.0
17/06/2031;Zone C;1;10114.5996;2002.062;50.707;54.4933;10.0074;0.0094;0.383;0.0
18/06/2031;Zone C;0;10114.4604;2002.0561;50.7095;54.4903;10.0074;0.0094;0.3826;0.0
19/06/2031;Zone C;0;10114.3214;2002.0501;50.712;54.4873;10.0074;0.0094;0.3823;0.0
20/06/2031;Zone C;0;10114.1825;2002.0442;50.7144;54.4843;10.0073;0.0094;0.382;0.0
21/06/2031;Zone C;1;10114.0438;2002.0383;50.7169;54.4813;10.0073;0.0094;0.3816;0.0
22/06/2031;Zone C;0;10113.9053;2002.0324;50.7194;54.4783;10.0073;0.0094;0.3813;0.0
23/06/2031;Zone C;0;10113.7669;2002.0265;50.7219;54.4753;10.0073;0.0094;0.381;0.0
24/06/2031;Zone C;1;10113.6287;2002.0206;50.7244;54.4723;10.0073;0.0094;0.3807;0.0
25/06/2031;Zone C;0;10113.4906;2002.0147;50.7269;54.4693;10.0073;0.0094;0.3803;0.0
26/06/2031;Zone C;1;10113.3527;2002.0088;50.7293;54.4663;10.0072;0.0094;0.38;0.0
27/06/2031;Zone C;0;10113.215;2002.003;50.7318;54.4633;10.0072;0.0094;0.3797;0.0
28/06/2031;Zone C;0;10113.0774;2001.9971;50.7343;54.4603;10.0072;0.0094;0.3794;0.0
29/06/2031;Zone C;0;10112.94;2001.9913;50.7368;54.4573;10.0072;0.0094;0.379;0.0
30/06/2031;Zone C;0;10112.8028;2001.9855;50.7393;54.4543;10.0072;0.0093;0.3787;0.0
01/07/2031;Zone C;0;10112.6657;2001.9796;50.7417;54.4514;10.0072;0.0093;0.3784;0.0
02/07/2031;Zone C;1;10112.5287;2001.9738;50.7442;54.4484;10.0071;0.0093;0.3781;0.0
03/07/2031;Zone C;0;10112.3919;2001.968;50.7467;54.4454;10.0071;0.0093;0.3777;0.0
04/07/2031;Zone C;0;10112.2553;2001.9622;50.7492;54.4424;10.0071;0.0093;0.3774;0.0
05/07/2031;Zone C;0;10112.1188;2001.9564;50.7517;54.4394;10.0071;0.0093;0.3771;0.0
06/07/2031;Zone C;0;10111.9825;2001.9506;50.7542;54.4364;10.0071;0.0093;0.3768;0.0
07/07/2031;Zone C;1;10111.8464;2001.9449;50.7566;54.4334;10.0071;0.0093;0.3764;0.0
08/07/2031;Zone C;0;10111.7104;2001.9391;50.7591;54.4304;10.007;0.0093;0.3761;0.0
09/07/2031;Zone C;1;10111.5746;2001.9334;50.7616;54.4274;10.007;0.0093;0.3758;0.0
10/07/2031;Zone C;1;10111.4389;2001.9276;50.7641;54.4244;10.007;0.0093;0.3755;0.0
11/07/2031;Zone C;0;10111.3034;2001.9219;50.7666;54.4215;10.007;0.0093;0.3752;0.0
12/07/2031;Zone C;1;10111.168;2001.9162;50.7691;54.4185;10.007;0.0093;0.3748;0.0
13/07/2031;Zone C;1;10111.0328;2001.9104;50.7716;54.4155;10.007;0.0093;0.3745;0.0
14/07/2031;Zone C;0;10110.8978;2001.9047;50.774;54.4125;10.0069;0.0093;0.3742;0.0
15/07/2031;Zone C;1;10110.7629;2001.899;50.7765;54.4095;10.0069;0.0093;0.3739;0.0
16/07/2031;Zone C;1;10110.6281;2001.8933;50.779;54.4065;10.0069;0.0093;0.3735;0.0
17/07/2031;Zone C;1;10110.4935;2001.8877;50.7815;54.4035;10.0069;0.0093;0.3732;0.0
18/07/2031;Zone C;1;10110.3591;2001.882;50.784;54.4006;10.0069;0.0093;0.3729;0.0
19/07/2031;Zone C;0;10110.2249;2001.8763;50.7865;54.3976;10.0069;0.0093;0.3726;0.0
20/07/2031;Zone C;0;10110.0907;2001.8707;50.789;54.3946;10.0068;0.0093;0.3723;0.0
21/07/2031;Zone C;0;10109.9568;2001.865;50.7914;54.3916;10.0068;0.0093;0.3719;0.0
22/07/2031;Zone C;0;10109.823;2001.8594;50.7939;54.3886;10.0068;0.0093;0.3716;0.0
23/07/2031;Zone C;1;10109.6893;2001.8538;50.7964;54.3856;10.0068;0.0093;0.3713;0.0
24/07/2031;Zone C;1;10109.5559;2001.8481;50.7989;54.3826;10.0068;0.0093;0.371;0.0
25/07/2031;Zone C;1;10109.4225;2001.8425;50.8014;54.3797;10.0068;0.0093;0.3707;0.0
26/07/2031;Zone C;0;10109.2893;2001.8369;50.8039;54.3767;10.0067;0.0093;0.3704;0.0
27/07/2031;Zone C;0;10109.1563;2001.8313;50.8064;54.3737;10.0067;0.0092;0.37;0.0
28/07/2031;Zone C;0;10109.0234;2001.8258;50.8088;54.3707;10.0067;0.0092;0.3697;0.0
29/07/2031;Zone C;1;10108.8907;2001.8202;50.8113;54.3677;10.0067;0.0092;0.3694;0.0
30/07/2031;Zone C;1;10108.7581;2001.8146;50.8138;54.3647;10.0067;0.0092;0.3691;0.0
31/07/2031;Zone C;0;10108.6257;2001.8091;50.8163;54.3617;10.0067;0.0092;0.3688;0.0
01/08/2031;Zone C;1;10108.4935;2001.8035;50.8188;54.3588;10.0067;0.0092;0.3685;0.0
02/08/2031;Zone C;0;10108.3614;2001.798;50.8213;54.3558;10.0066;0.0092;0.3681;0.0
03/08/2031;Zone C;0;10108.2294;2001.7924;50.8238;54.3528;10.0066;0.0092;0.3678;0.0
04/08/2031;Zone C;0;10108.0976;2001.7869;50.8263;54.3498;10.0066;0.0092;0.3675;0.0
05/08/2031;Zone C;0;10107.966;2001.7814;50.8287;54.3468;10.0066;0.0092;0.3672;0.0
06/08/2031;Zone C;0;10107.8345;2001.7759;50.8312;54.3439;10.0066;0.0092;0.3669;0.0
07/08/2031;Zone C;0;10107.7031;2001.7704;50.8337;54.3409;10.0066;0.0092;0.3666;0.0
08/08/2031;Zone C;0;10107.572;2001.7649;50.8362;54.3379;10.0065;0.0092;0.3663;0.0
09/08/2031;Zone C;1;10107.4409;2001.7594;50.8387;54.3349;10.0065;0.0092;0.3659;0.0
10/08/2031;Zone C;0;10107.31;2001.7539;50.8412;54.3319;10.0065;0.0092;0.3656;0.0
11/08/2031;Zone C;0;10107.1793;2001.7485;50.8437;54.329;10.0065;0.0092;0.3653;0.0
12/08/2031;Zone C;1;10107.0487;2001.743;50.8462;54.326;10.0065;0.0092;0.365;0.0
13/08/2031;Zone C;0;10106.9183;2001.7376;50.8487;54.323;10.0065;0.0092;0.3647;0.0
14/08/2031;Zone C;1;10106.788;2001.7321;50.8511;54.32;10.0064;0.0092;0.3644;0.0
15/08/2031;Zone C;0;10106.6579;2001.7267;50.8536;54.317;10.0064;0.0092;0.3641;0.0
16/08/2031;Zone C;0;10106.5279;2001.7213;50.8561;54.3141;10.0064;0.0092;0.3637;0.0
17/08/2031;Zone C;1;10106.3981;2001.7159;50.8586;54.3111;10.0064;0.0092;0.3634;0.0
18/08/2031;Zone C;1;10106.2684;2001.7105;50.8611;54.3081;10.0064;0.0092;0.3631;0.0
19/08/2031;Zone C;0;10106.1389;2001.7051;50.8636;54.3051;10.0064;0.0092;0.3628;0.0
20/08/2031;Zone C;0;10106.0095;2001.6997;50.8661;54.3021;10.0064;0.0092;0.3625;0.0
21/08/2031;Zone C;0;10105.8803;2001.6943;50.8686;54.2992;10.0063;0.0092;0.3622;0.0
22/08/2031;Zone C;1;10105.7512;2001.6889;50.8711;54.2962;10.0063;0.0092;0.3619;0.0
23/08/2031;Zone C;0;10105.6223;2001.6836;50.8736;54.2932;10.0063;0.0091;0.3616;0.0
24/08/2031;Zone C;0;10105.4935;2001.6782;50.8761;54.2902;10.0063;0.0091;0.3613;0.0
25/08/2031;Zone C;1;10105.3649;2001.6729;50.8785;54.2873;10.0063;0.0091;0.3609;0.0
26/08/2031;Zone C;1;10105.2364;2001.6675;50.881;54.2843;10.0063;0.0091;0.3606;0.0
27/08/2031;Zone C;1;10105.1081;2001.6622;50.8835;54.2813;10.0062;0.0091;0.3603;0.0
28/08/2031;Zone C;1;10104.9799;2001.6569;50.886;54.2783;10.0062;0.0091;0.36;0.0
29/08/2031;Zone C;0;10104.8518;2001.6516;50.8885;54.2754;10.0062;0.0091;0.3597;0.0
30/08/2031;Zone C;1;10104.724;2001.6463;50.891;54.2724;10.0062;0.0091;0.3594;0.0
31/08/2031;Zone C;0;10104.5962;2001.641;50.8935;54.2694;10.0062;0.0091;0.3591;0.0
01/09/2031;Zone C;0;10104.4686;2001.6357;50.896;54.2664;10.0062;0.0091;0.3588;0.0
02/09/2031;Zone C;1;10104.3412;2001.6304;50.8985;54.2635;10.0062;0.0091;0.3585;0.0
03/09/2031;Zone C;0;10104.2139;2001.6251;50.901;54.2605;10.0061;0.0091;0.3582;0.0
04/09/2031;Zone C;1;10104.0868;2001.6199;50.9035;54.2575;10.0061;0.0091;0.3579;0.0
05/09/2031;Zone C;0;10103.9598;2001.6146;50.906;54.2545;10.0061;0.0091;0.3576;0.0
06/09/2031;Zone C;1;10103.8329;2001.6094;50.9085;54.2516;10.0061;0.0091;0.3573;0.0
07/09/2031;Zone C;0;10103.7062;2001.6041;50.9109;54.2486;10.0061;0.0091;0.3569;0.0
08/09/2031;Zone C;0;10103.5797;2001.5989;50.9134;54.2456;10.0061;0.0091;0.3566;0.0
09/09/2031;Zone C;0;10103.4532;2001.5937;50.9159;54.2426;10.006;0.0091;0.3563;0.0
10/09/2031;Zone C;0;10103.327;2001.5885;50.9184;54.2397;10.006;0.0091;0.356;0.0
11/09/2031;Zone C;0;10103.2009;2001.5832;50.9209;54.2367;10.006;0.0091;0.3557;0.0
12/09/2031;Zone C;1;10103.0749;2001.578;50.9234;54.2337;10.006;0.0091;0.3554;0.0
13/09/2031;Zone C;0;10102.9491;2001.5729;50.9259;54.2307;10.006;0.0091;0.3551;0.0
14/09/2031;Zone C;0;10102.8234;2001.5677;50.9284;54.2278;10.006;0.0091;0.3548;0.0
15/09/2031;Zone C;0;10102.6979;2001.5625;50.9309;54.2248;10.006;0.0091;0.3545;0.0
16/09/2031;Zone C;1;10102.5725;2001.5573;50.9334;54.2218;10.0059;0.0091;0.3542;0.0
17/09/2031;Zone C;1;10102.4472;2001.5522;50.9359;54.2189;10.0059;0.0091;0.3539;0.0
18/09/2031;Zone C;0;10102.3221;2001.547;50.9384;54.2159;10.0059;0.0091;0.3536;0.0
19/09/2031;Zone C;0;10102.1972;2001.5419;50.9409;54.2129;10.0059;0.0091;0.3533;0.0
20/09/2031;Zone C;1;10102.0724;2001.5368;50.9434;54.21;10.0059;0.009;0.353;0.0
21/09/2031;Zone C;0;10101.9477;2001.5316;50.9459;54.207;10.0059;0.009;0.3527;0.0
22/09/2031;Zone C;0;10101.8232;2001.5265;50.9484;54.204;10.0058;0.009;0.3524;0.0
23/09/2031;Zone C;0;10101.6988;2001.5214;50.9509;54.201;10.0058;0.009;0.3521;0.0
24/09/2031;Zone C;0;10101.5746;2001.5163;50.9534;54.1981;10.0058;0.009;0.3518;0.0
25/09/2031;Zone C;1;10101.4505;2001.5112;50.9559;54.1951;10.0058;0.009;0.3515;0.0
26/09/2031;Zone C;1;10101.3266;2001.5061;50.9583;54.1921;10.0058;0.009;0.3512;0.0
27/09/2031;Zone C;1;10101.2028;2001.501;50.9608;54.1892;10.0058;0.009;0.3509;0.0
28/09/2031;Zone C;0;10101.0791;2001.496;50.9633;54.1862;10.0058;0.009;0.3506;0.0
29/09/2031;Zone C;0;10100.9556;2001.4909;50.9658;54.1832;10.0057;0.009;0.3503;0.0
30/09/2031;Zone C;1;10100.8322;2001.4859;50.9683;54.1803;10.0057;0.009;0.35;0.0
01/10/2031;Zone C;0;10100.709;2001.4808;50.9708;54.1773;10.0057;0.009;0.3497;0.0
02/10/2031;Zone C;0;10100.5859;2001.4758;50.9733;54.1743;10.0057;0.009;0.3494;0.0
03/10/2031;Zone C;1;10100.463;2001.4707;50.9758;54.1714;10.0057;0.009;0.3491;0.0
04/10/2031;Zone C;1;10100.3402;2001.4657;50.9783;54.1684;10.0057;0.009;0.3488;0.0
05/10/2031;Zone C;0;10100.2175;2001.4607;50.9808;54.1654;10.0057;0.009;0.3485;0.0
06/10/2031;Zone C;1;10100.095;2001.4557;50.9833;54.1625;10.0056;0.009;0.3482;0.0
07/10/2031;Zone C;0;10099.9727;2001.4507;50.9858;54.1595;10.0056;0.009;0.3479;0.0
08/10/2031;Zone C;0;10099.8504;2001.4457;50.9883;54.1565;10.0056;0.009;0.3476;0.0
09/10/2031;Zone C;0;10099.7283;2001.4407;50.9908;54.1536;10.0056;0.009;0.3473;0.0
10/10/2031;Zone C;0;10099.6064;2001.4357;50.9933;54.1506;10.0056;0.009;0.347;0.0
11/10/2031;Zone C;0;10099.4846;2001.4308;50.9958;54.1476;10.0056;0.009;0.3467;0.0
12/10/2031;Zone C;0;10099.3629;2001.4258;50.9983;54.1447;10.0055;0.009;0.3464;0.0
13/10/2031;Zone C;0;10099.2414;2001.4209;51.0008;54.1417;10.0055;0.009;0.3461;0.0
14/10/2031;Zone C;0;10099.12;2001.4159;51.0033;54.1388;10.0055;0.009;0.3458;0.0
15/10/2031;Zone C;1;10098.9988;2001.411;51.0058;54.1358;10.0055;0.009;0.3455;0.0
16/10/2031;Zone C;1;10098.8777;2001.406;51.0083;54.1328;10.0055;0.009;0.3452;0.0
17/10/2031;Zone C;0;10098.7567;2001.4011;51.0108;54.1299;10.0055;0.009;0.3449;0.0
18/10/2031;Zone C;0;10098.6359;2001.3962;51.0133;54.1269;10.0055;0.0089;0.3446;0.0
19/10/2031;Zone C;1;10098.5152;2001.3913;51.0158;54.1239;10.0054;0.0089;0.3443;0.0
20/10/2031;Zone C;1;10098.3947;2001.3864;51.0183;54.121;10.0054;0.0089;0.344;0.0
21/10/2031;Zone C;0;10098.2743;2001.3815;51.0208;54.118;10.0054;0.0089;0.3437;0.0
22/10/2031;Zone C;1;10098.154;2001.3766;51.0233;54.1151;10.0054;0.0089;0.3434;0.0
23/10/2031;Zone C;0;10098.0339;2001.3717;51.0258;54.1121;10.0054;0.0089;0.3431;0.0
24/10/2031;Zone C;0;10097.9139;2001.3669;51.0283;54.1091;10.0054;0.0089;0.3428;0.0
25/10/2031;Zone C;0;10097.7941;2001.362;51.0308;54.1062;10.0054;0.0089;0.3426;0.0
26/10/2031;Zone C;1;10097.6744;2001.3572;51.0333;54.1032;10.0053;0.0089;0.3423;0.0
27/10/2031;Zone C;1;10097.5548;2001.3523;51.0358;54.1002;10.0053;0.0089;0.342;0.0
28/10/2031;Zone C;1;10097.4354;2001.3475;51.0383;54.0973;10.0053;0.0089;0.3417;0.0
29/10/2031;Zone C;1;10097.3161;2001.3426;51.0408;54.0943;10.0053;0.0089;0.3414;0.0
30/10/2031;Zone C;0;10097.197;2001.3378;51.0433;54.0914;10.0053;0.0089;0.3411;0.0
31/10/2031;Zone C;0;10097.0779;2001.333;51.0458;54.0884;10.0053;0.0089;0.3408;0.0
01/11/2031;Zone C;1;10096.9591;2001.3282;51.0483;54.0854;10.0053;0.0089;0.3405;0.0
02/11/2031;Zone C;1;10096.8403;2001.3234;51.0508;54.0825;10.0052;0.0089;0.3402;0.0
03/11/2031;Zone C;1;10096.7217;2001.3186;51.0533;54.0795;10.0052;0.0089;0.3399;0.0
04/11/2031;Zone C;0;10096.6033;2001.3138;51.0558;54.0766;10.0052;0.0089;0.3396;0.0
05/11/2031;Zone C;0;10096.485;2001.309;51.0583;54.0736;10.0052;0.0089;0.3393;0.0
06/11/2031;Zone C;0;10096.3668;2001.3043;51.0608;54.0707;10.0052;0.0089;0.339;0.0
07/11/2031;Zone C;0;10096.2487;2001.2995;51.0633;54.0677;10.0052;0.0089;0.3388;0.0
08/11/2031;Zone C;0;10096.1308;2001.2947;51.0658;54.0647;10.0052;0.0089;0.3385;0.0
09/11/2031;Zone C;0;10096.013;2001.29;51.0683;54.0618;10.0051;0.0089;0.3382;0.0
10/11/2031;Zone C;1;10095.8954;2001.2853;51.0708;54.0588;10.0051;0.0089;0.3379;0.0
11/11/2031;Zone C;0;10095.7779;2001.2805;51.0733;54.0559;10.0051;0.0089;0.3376;0.0
12/11/2031;Zone C;1;10095.6605;2001.2758;51.0758;54.0529;10.0051;0.0089;0.3373;0.0
13/11/2031;Zone C;0;10095.5433;2001.2711;51.0783;54.05;10.0051;0.0089;0.337;0.0
14/11/2031;Zone C;1;10095.4262;2001.2664;51.0808;54.047;10.0051;0.0089;0.3367;0.0
15/11/2031;Zone C;0;10095.3092;2001.2617;51.0833;54.044;10.0051;0.0088;0.3364;0.0
16/11/2031;Zone C;1;10095.1924;2001.257;51.0859;54.0411;10.005;0.0088;0.3361;0.0
17/11/2031;Zone C;0;10095.0757;2001.2523;51.0884;54.0381;10.005;0.0088;0.3359;0.0
18/11/2031;Zone C;1;10094.9592;2001.2476;51.0909;54.0352;10.005;0.0088;0.3356;0.0
19/11/2031;Zone C;0;10094.8428;2001.2429;51.0934;54.0322;10.005;0.0088;0.3353;0.0
20/11/2031;Zone C;0;10094.7265;2001.2382;51.0959;54.0293;10.005;0.0088;0.335;0.0
21/11/2031;Zone C;1;10094.6103;2001.2336;51.0984;54.0263;10.005;0.0088;0.3347;0.0
22/11/2031;Zone C;0;10094.4943;2001.2289;51.1009;54.0234;10.005;0.0088;0.3344;0.0
23/11/2031;Zone C;0;10094.3784;2001.2243;51.1034;54.0204;10.0049;0.0088;0.3341;0.0
24/11/2031;Zone C;1;10094.2627;2001.2196;51.1059;54.0175;10.0049;0.0088;0.3338;0.0
25/11/2031;Zone C;0;10094.1471;2001.215;51.1084;54.0145;10.0049;0.0088;0.3336;0.0
26/11/2031;Zone C;0;10094.0316;2001.2104;51.1109;54.0116;10.0049;0.0088;0.3333;0.0
27/11/2031;Zone C;0;10093.9163;2001.2058;51.1134;54.0086;10.0049;0.0088;0.333;0.0
28/11/2031;Zone C;1;10093.8011;2001.2012;51.1159;54.0056;10.0049;0.0088;0.3327;0.0
29/11/2031;Zone C;0;10093.686;2001.1965;51.1184;54.0027;10.0049;0.0088;0.3324;0.0
30/11/2031;Zone C;0;10093.571;2001.192;51.1209;53.9997;10.0049;0.0088;0.3321;0.0
01/12/2031;Zone C;0;10093.4562;2001.1874;51.1234;53.9968;10.0048;0.0088;0.3319;0.0
02/12/2031;Zone C;0;10093.3416;2001.1828;51.1259;53.9938;10.0048;0.0088;0.3316;0.0
03/12/2031;Zone C;1;10093.227;2001.1782;51.1284;53.9909;10.0048;0.0088;0.3313;0.0
04/12/2031;Zone C;1;10093.1126;2001.1736;51.1309;53.9879;10.0048;0.0088;0.331;0.0
05/12/2031;Zone C;0;10092.9983;2001.1691;51.1335;53.985;10.0048;0.0088;0.3307;0.0
06/12/2031;Zone C;0;10092.8842;2001.1645;51.136;53.982;10.0048;0.0088;0.3304;0.0
07/12/2031;Zone C;0;10092.7702;2001.16;51.1385;53.9791;10.0048;0.0088;0.3301;0.0
08/12/2031;Zone C;1;10092.6563;2001.1554;51.141;53.9761;10.0047;0.0088;0.3299;0.0
09/12/2031;Zone C;0;10092.5425;2001.1509;51.1435;53.9732;10.0047;0.0088;0.3296;0.0
10/12/2031;Zone C;1;10092.4289;2001.1464;51.146;53.9702;10.0047;0.0088;0.3293;0.0
11/12/2031;Zone C;0;10092.3154;2001.1419;51.1485;53.9673;10.0047;0.0088;0.329;0.0
12/12/2031;Zone C;0;10092.2021;2001.1374;51.151;53.9643;10.0047;0.0088;0.3287;0.0
13/12/2031;Zone C;0;10092.0889;2001.1328;51.1535;53.9614;10.0047;0.0087;0.3285;0.0
14/12/2031;Zone C;1;10091.9758;2001.1283;51.156;53.9584;10.0047;0.0087;0.3282;0.0
15/12/2031;Zone C;0;10091.8628;2001.1239;51.1585;53.9555;10.0046;0.0087;0.3279;0.0
16/12/2031;Zone C;0;10091.75;2001.1194;51.161;53.9526;10.0046;0.0087;0.3276;0.0
17/12/2031;Zone C;0;10091.6373;2001.1149;51.1635;53.9496;10.0046;0.0087;0.3273;0.0
18/12/2031;Zone C;1;10091.5247;2001.1104;51.1661;53.9467;10.0046;0.0087;0.327;0.0
19/12/2031;Zone C;0;10091.4123;2001.106;51.1686;53.9437;10.0046;0.0087;0.3268;0.0
20/12/2031;Zone C;1;10091.3;2001.1015;51.1711;53.9408;10.0046;0.0087;0.3265;0.0
21/12/2031;Zone C;0;10091.1878;2001.0971;51.1736;53.9378;10.0046;0.0087;0.3262;0.0
22/12/2031;Zone C;1;10091.0758;2001.0926;51.1761;53.9349;10.0046;0.0087;0.3259;0.0
23/12/2031;Zone C;1;10090.9638;2001.0882;51.1786;53.9319;10.0045;0.0087;0.3256;0.0
24/12/2031;Zone C;1;10090.8521;2001.0838;51.1811;53.929;10.0045;0.0087;0.3254;0.0
25/12/2031;Zone C;1;10090.7404;2001.0793;51.1836;53.926;10.0045;0.0087;0.3251;0.0
26/12/2031;Zone C;1;10090.6289;2001.0749;51.1861;53.9231;10.0045;0.0087;0.3248;0.0
27/12/2031;Zone C;0;10090.5175;2001.0705;51.1886;53.9201;10.0045;0.0087;0.3245;0.0
28/12/2031;Zone C;1;10090.4062;2001.0661;51.1912;53.9172;10.0045;0.0087;0.3243;0.0
29/12/2031;Zone C;0;10090.2951;2001.0617;51.1937;53.9143;10.0045;0.0087;0.324;0.0
30/12/2031;Zone C;1;10090.1841;2001.0573;51.1962;53.9113;10.0044;0.0087;0.3237;0.0
31/12/2031;Zone C;0;10090.0732;2001.053;51.1987;53.9084;10.0044;0.0087;0.3234;0.0
01/01/2032;Zone C;0;10089.981;2001.0494;51.201;53.908;10.0044;0.0087;0.3231;0.0
02/01/2032;Zone C;1;10089.8889;2001.0458;51.2032;53.9077;10.0044;0.0087;0.3228;0.0
03/01/2032;Zone C;0;10089.7968;2001.0422;51.2055;53.9074;10.0044;0.0087;0.3225;0.0
04/01/2032;Zone C;1;10089.7049;2001.0386;51.2078;53.9071;10.0044;0.0087;0.3222;0.0
05/01/2032;Zone C;0;10089.613;2001.035;51.21;53.9068;10.0044;0.0087;0.3218;0.0
06/01/2032;Zone C;0;10089.5213;2001.0314;51.2123;53.9064;10.0043;0.0087;0.3215;0.0
07/01/2032;Zone C;1;10089.4296;2001.0278;51.2146;53.9061;10.0043;0.0087;0.3212;0.0
08/01/2032;Zone C;1;10089.338;2001.0243;51.2168;53.9058;10.0043;0.0086;0.3209;0.0
09/01/2032;Zone C;1;10089.2465;2001.0207;51.2191;53.9055;10.0043;0.0086;0.3206;0.0
10/01/2032;Zone C;1;10089.1551;2001.0171;51.2214;53.9051;10.0043;0.0086;0.3203;0.0
11/01/2032;Zone C;0;10089.0638;2001.0136;51.2236;53.9048;10.0043;0.0086;0.32;0.0
12/01/2032;Zone C;0;10088.9726;2001.01;51.2259;53.9045;10.0042;0.0086;0.3197;0.0
13/01/2032;Zone C;1;10088.8814;2001.0065;51.2282;53.9042;10.0042;0.0086;0.3193;0.0
14/01/2032;Zone C;1;10088.7904;2001.0029;51.2305;53.9039;10.0042;0.0086;0.319;0.0
15/01/2032;Zone C;1;10088.6994;2000.9994;51.2327;53.9035;10.0042;0.0086;0.3187;0.0
16/01/2032;Zone C;1;10088.6085;2000.9959;51.235;53.9032;10.0042;0.0086;0.3184;0.0
17/01/2032;Zone C;0;10088.5178;2000.9923;51.2373;53.9029;10.0042;0.0086;0.3181;0.0
18/01/2032;Zone C;1;10088.427;2000.9888;51.2395;53.9026;10.0042;0.0086;0.3178;0.0
19/01/2032;Zone C;0;10088.3364;2000.9853;51.2418;53.9022;10.0041;0.0086;0.3175;0.0
20/01/2032;Zone C;1;10088.2459;2000.9818;51.2441;53.9019;10.0041;0.0086;0.3172;0.0
21/01/2032;Zone C;1;10088.1555;2000.9783;51.2464;53.9016;10.0041;0.0086;0.3169;0.0
22/01/2032;Zone C;0;10088.0651;2000.9747;51.2486;53.9013;10.0041;0.0086;0.3166;0.0
23/01/2032;Zone C;0;10087.9748;2000.9712;51.2509;53.901;10.0041;0.0086;0.3163;0.0
24/01/2032;Zone C;0;10087.8847;2000.9677;51.2532;53.9006;10.0041;0.0086;0.3159;0.0
25/01/2032;Zone C;0;10087.7946;2000.9643;51.2554;53.9003;10.004;0.0086;0.3156;0.0
26/01/2032;Zone C;0;10087.7046;2000.9608;51.2577;53.9;10.004;0.0086;0.3153;0.0
27/01/2032;Zone C;1;10087.6146;2000.9573;51.26;53.8997;10.004;0.0086;0.315;0.0
28/01/2032;Zone C;0;10087.5248;2000.9538;51.2623;53.8993;10.004;0.0085;0.3147;0.0
29/01/2032;Zone C;0;10087.4351;2000.9503;51.2645;53.899;10.004;0.0085;0.3144;0.0
30/01/2032;Zone C;1;10087.3454;2000.9469;51.2668;53.8987;10.004;0.0085;0.3141;0.0
31/01/2032;Zone C;0;10087.2558;2000.9434;51.2691;53.8984;10.004;0.0085;0.3138;0.0
01/02/2032;Zone C;1;10087.1664;2000.9399;51.2714;53.898;10.0039;0.0085;0.3135;0.0
02/02/2032;Zone C;1;10087.077;2000.9365;51.2736;53.8977;10.0039;0.0085;0.3132;0.0
