Date;Zone Name;% Electric Cars;Average Consumption (kWh/km);Average Daily Distance (km/day)
15/05/2019;Zone H;0.36;0.01296251;36.53
16/05/2019;Zone H;0.36;0.01296123;36.53
17/05/2019;Zone H;0.36;0.01295995;36.53
18/05/2019;Zone H;0.36;0.01295867;36.53
19/05/2019;Zone H;0.36;0.01295739;36.53
20/05/2019;Zone H;0.36;0.01295611;36.53
21/05/2019;Zone H;0.36;0.01295483;36.53
22/05/2019;Zone H;0.36;0.01295355;36.53
23/05/2019;Zone H;0.36;0.01295227;36.53
24/05/2019;Zone H;0.36;0.01295099;36.53
25/05/2019;Zone H;0.36;0.01294971;36.53
26/05/2019;Zone H;0.36;0.01294843;36.53
27/05/2019;Zone H;0.36;0.01294715;36.53
28/05/2019;Zone H;0.36;0.01294587;36.53
29/05/2019;Zone H;0.36;0.01294459;36.53
30/05/2019;Zone H;0.36;0.01294332;36.53
31/05/2019;Zone H;0.36;0.01294204;36.54
01/06/2019;Zone H;0.36;0.01294076;36.54
02/06/2019;Zone H;0.36;0.01293948;36.54
03/06/2019;Zone H;0.36;0.0129382;36.54
04/06/2019;Zone H;0.36;0.01293693;36.54
05/06/2019;Zone H;0.36;0.01293565;36.54
06/06/2019;Zone H;0.36;0.01293437;36.54
07/06/2019;Zone H;0.36;0.01293309;36.54
08/06/2019;Zone H;0.36;0.01293182;36.54
09/06/2019;Zone H;0.36;0.01293054;36.54
10/06/2019;Zone H;0.36;0.01292926;36.54
11/06/2019;Zone H;0.36;0.01292798;36.54
12/06/2019;Zone H;0.36;0.01292671;36.54
13/06/2019;Zone H;0.36;0.01292543;36.54
14/06/2019;Zone H;0.36;0.01292415;36.54
15/06/2019;Zone H;0.36;0.01292288;36.54
16/06/2019;Zone H;0.36;0.0129216;36.54
17/06/2019;Zone H;0.36;0.01292033;36.54
18/06/2019;Zone H;0.36;0.01291905;36.55
19/06/2019;Zone H;0.36;0.01291777;36.55
20/06/2019;Zone H;0.36;0.0129165;36.55
21/06/2019;Zone H;0.36;0.01291522;36.55
22/06/2019;Zone H;0.36;0.01291395;36.55
23/06/2019;Zone H;0.36;0.01291267;36.55
24/06/2019;Zone H;0.36;0.0129114;36.55
25/06/2019;Zone H;0.36;0.01291012;36.55
26/06/2019;Zone H;0.36;0.01290885;36.55
27/06/2019;Zone H;0.36;0.01290757;36.55
28/06/2019;Zone H;0.36;0.0129063;36.55
29/06/2019;Zone H;0.36;0.01290502;36.55
30/06/2019;Zone H;0.36;0.01290375;36.55
01/07/2019;Zone H;0.36;0.01290247;36.55
02/07/2019;Zone H;0.36;0.0129012;36.55
03/07/2019;Zone H;0.36;0.01289992;36.55
04/07/2019;Zone H;0.36;0.01289865;36.55
05/07/2019;Zone H;0.36;0.01289738;36.55
06/07/2019;Zone H;0.36;0.0128961;36.56
07/07/2019;Zone H;0.36;0.01289483;36.56
08/07/2019;Zone H;0.36;0.01289355;36.56
09/07/2019;Zone H;0.36;0.01289228;36.56
10/07/2019;Zone H;0.36;0.01289101;36.56
11/07/2019;Zone H;0.36;0.01288973;36.56
12/07/2019;Zone H;0.36;0.01288846;36.56
13/07/2019;Zone H;0.36;0.01288719;36.56
14/07/2019;Zone H;0.36;0.01288592;36.56
15/07/2019;Zone H;0.36;0.01288464;36.56
16/07/2019;Zone H;0.37;0.01288337;36.56
17/07/2019;Zone H;0.37;0.0128821;36.56
18/07/2019;Zone H;0.37;0.01288083;36.56
19/07/2019;Zone H;0.37;0.01287955;36.56
20/07/2019;Zone H;0.37;0.01287828;36.56
21/07/2019;Zone H;0.37;0.01287701;36.56
22/07/2019;Zone H;0.37;0.01287574;36.56
23/07/2019;Zone H;0.37;0.01287447;36.56
24/07/2019;Zone H;0.37;0.01287319;36.57
25/07/2019;Zone H;0.37;0.01287192;36.57
26/07/2019;Zone H;0.37;0.01287065;36.57
27/07/2019;Zone H;0.37;0.01286938;36.57
28/07/2019;Zone H;0.37;0.01286811;36.57
29/07/2019;Zone H;0.37;0.01286684;36.57
30/07/2019;Zone H;0.37;0.01286557;36.57
31/07/2019;Zone H;0.37;0.0128643;36.57
01/08/2019;Zone H;0.37;0.01286303;36.57
02/08/2019;Zone H;0.37;0.01286176;36.57
03/08/2019;Zone H;0.37;0.01286049;36.57
04/08/2019;Zone H;0.37;0.01285922;36.57
05/08/2019;Zone H;0.37;0.01285795;36.57
06/08/2019;Zone H;0.37;0.01285668;36.57
07/08/2019;Zone H;0.37;0.01285541;36.57
08/08/2019;Zone H;0.37;0.01285414;36.57
09/08/2019;Zone H;0.37;0.01285287;36.57
10/08/2019;Zone H;0.37;0.0128516;36.57
11/08/2019;Zone H;0.37;0.01285033;36.58
12/08/2019;Zone H;0.37;0.01284906;36.58
13/08/2019;Zone H;0.37;0.01284779;36.58
14/08/2019;Zone H;0.37;0.01284652;36.58
15/08/2019;Zone H;0.37;0.01284525;36.58
16/08/2019;Zone H;0.37;0.01284398;36.58
17/08/2019;Zone H;0.37;0.01284272;36.58
18/08/2019;Zone H;0.37;0.01284145;36.58
19/08/2019;Zone H;0.37;0.01284018;36.58
20/08/2019;Zone H;0.37;0.01283891;36.58
21/08/2019;Zone H;0.37;0.01283764;36.58
22/08/2019;Zone H;0.37;0.01283638;36.58
23/08/2019;Zone H;0.37;0.01283511;36.58
24/08/2019;Zone H;0.37;0.01283384;36.58
25/08/2019;Zone H;0.37;0.01283257;36.58
26/08/2019;Zone H;0.37;0.0128313;36.58
27/08/2019;Zone H;0.37;0.01283004;36.58
28/08/2019;Zone H;0.37;0.01282877;36.58
29/08/2019;Zone H;0.37;0.0128275;36.59
30/08/2019;Zone H;0.37;0.01282624;36.59
31/08/2019;Zone H;0.37;0.01282497;36.59
01/09/2019;Zone H;0.37;0.0128237;36.59
02/09/2019;Zone H;0.37;0.01282244;36.59
03/09/2019;Zone H;0.37;0.01282117;36.59
04/09/2019;Zone H;0.37;0.0128199;36.59
05/09/2019;Zone H;0.37;0.01281864;36.59
06/09/2019;Zone H;0.37;0.01281737;36.59
07/09/2019;Zone H;0.37;0.01281611;36.59
08/09/2019;Zone H;0.37;0.01281484;36.59
09/09/2019;Zone H;0.37;0.01281357;36.59
10/09/2019;Zone H;0.37;0.01281231;36.59
11/09/2019;Zone H;0.37;0.01281104;36.59
12/09/2019;Zone H;0.37;0.01280978;36.59
13/09/2019;Zone H;0.37;0.01280851;36.59
14/09/2019;Zone H;0.37;0.01280725;36.59
15/09/2019;Zone H;0.37;0.01280598;36.59
16/09/2019;Zone H;0.37;0.01280472;36.6
17/09/2019;Zone H;0.37;0.01280345;36.6
18/09/2019;Zone H;0.37;0.01280219;36.6
19/09/2019;Zone H;0.37;0.01280093;36.6
20/09/2019;Zone H;0.37;0.01279966;36.6
21/09/2019;Zone H;0.37;0.0127984;36.6
22/09/2019;Zone H;0.37;0.01279713;36.6
23/09/2019;Zone H;0.37;0.01279587;36.6
24/09/2019;Zone H;0.37;0.01279461;36.6
25/09/2019;Zone H;0.37;0.01279334;36.6
26/09/2019;Zone H;0.37;0.01279208;36.6
27/09/2019;Zone H;0.37;0.01279081;36.6
28/09/2019;Zone H;0.37;0.01278955;36.6
29/09/2019;Zone H;0.37;0.01278829;36.6
30/09/2019;Zone H;0.37;0.01278703;36.6
01/10/2019;Zone H;0.37;0.01278576;36.6
02/10/2019;Zone H;0.37;0.0127845;36.6
03/10/2019;Zone H;0.37;0.01278324;36.6
04/10/2019;Zone H;0.37;0.01278197;36.61
05/10/2019;Zone H;0.37;0.01278071;36.61
06/10/2019;Zone H;0.37;0.01277945;36.61
07/10/2019;Zone H;0.37;0.01277819;36.61
08/10/2019;Zone H;0.37;0.01277693;36.61
09/10/2019;Zone H;0.37;0.01277566;36.61
10/10/2019;Zone H;0.37;0.0127744;36.61
11/10/2019;Zone H;0.37;0.01277314;36.61
12/10/2019;Zone H;0.37;0.01277188;36.61
13/10/2019;Zone H;0.37;0.01277062;36.61
14/10/2019;Zone H;0.37;0.01276936;36.61
15/10/2019;Zone H;0.37;0.01276809;36.61
16/10/2019;Zone H;0.37;0.01276683;36.61
17/10/2019;Zone H;0.37;0.01276557;36.61
18/10/2019;Zone H;0.37;0.01276431;36.61
19/10/2019;Zone H;0.37;0.01276305;36.61
20/10/2019;Zone H;0.37;0.01276179;36.61
21/10/2019;Zone H;0.37;0.01276053;36.61
22/10/2019;Zone H;0.37;0.01275927;36.62
23/10/2019;Zone H;0.37;0.01275801;36.62
24/10/2019;Zone H;0.37;0.01275675;36.62
25/10/2019;Zone H;0.37;0.01275549;36.62
26/10/2019;Zone H;0.37;0.01275423;36.62
27/10/2019;Zone H;0.37;0.01275297;36.62
28/10/2019;Zone H;0.37;0.01275171;36.62
29/10/2019;Zone H;0.37;0.01275045;36.62
30/10/2019;Zone H;0.37;0.01274919;36.62
31/10/2019;Zone H;0.37;0.01274793;36.62
01/11/2019;Zone H;0.37;0.01274667;36.62
02/11/2019;Zone H;0.37;0.01274542;36.62
03/11/2019;Zone H;0.37;0.01274416;36.62
04/11/2019;Zone H;0.37;0.0127429;36.62
05/11/2019;Zone H;0.37;0.01274164;36.62
06/11/2019;Zone H;0.37;0.01274038;36.62
07/11/2019;Zone H;0.37;0.01273912;36.62
08/11/2019;Zone H;0.37;0.01273786;36.62
09/11/2019;Zone H;0.37;0.01273661;36.63
10/11/2019;Zone H;0.37;0.01273535;36.63
11/11/2019;Zone H;0.37;0.01273409;36.63
12/11/2019;Zone H;0.37;0.01273283;36.63
13/11/2019;Zone H;0.37;0.01273158;36.63
14/11/2019;Zone H;0.37;0.01273032;36.63
15/11/2019;Zone H;0.37;0.01272906;36.63
16/11/2019;Zone H;0.37;0.0127278;36.63
17/11/2019;Zone H;0.37;0.01272655;36.63
18/11/2019;Zone H;0.37;0.01272529;36.63
19/11/2019;Zone H;0.37;0.01272403;36.63
20/11/2019;Zone H;0.37;0.01272278;36.63
21/11/2019;Zone H;0.37;0.01272152;36.63
22/11/2019;Zone H;0.37;0.01272026;36.63
23/11/2019;Zone H;0.37;0.01271901;36.63
24/11/2019;Zone H;0.37;0.01271775;36.63
25/11/2019;Zone H;0.37;0.01271649;36.63
26/11/2019;Zone H;0.37;0.01271524;36.63
27/11/2019;Zone H;0.37;0.01271398;36.64
28/11/2019;Zone H;0.37;0.01271273;36.64
29/11/2019;Zone H;0.37;0.01271147;36.64
30/11/2019;Zone H;0.37;0.01271022;36.64
01/12/2019;Zone H;0.37;0.01270896;36.64
02/12/2019;Zone H;0.37;0.01270771;36.64
03/12/2019;Zone H;0.37;0.01270645;36.64
04/12/2019;Zone H;0.37;0.0127052;36.64
05/12/2019;Zone H;0.37;0.01270394;36.64
06/12/2019;Zone H;0.37;0.01270269;36.64
07/12/2019;Zone H;0.37;0.01270143;36.64
08/12/2019;Zone H;0.37;0.01270018;36.64
09/12/2019;Zone H;0.37;0.01269892;36.64
10/12/2019;Zone H;0.37;0.01269767;36.64
11/12/2019;Zone H;0.37;0.01269642;36.64
12/12/2019;Zone H;0.37;0.01269516;36.64
13/12/2019;Zone H;0.37;0.01269391;36.64
14/12/2019;Zone H;0.37;0.01269265;36.64
15/12/2019;Zone H;0.37;0.0126914;36.65
16/12/2019;Zone H;0.37;0.01269015;36.65
17/12/2019;Zone H;0.37;0.01268889;36.65
18/12/2019;Zone H;0.37;0.01268764;36.65
19/12/2019;Zone H;0.37;0.01268639;36.65
20/12/2019;Zone H;0.37;0.01268513;36.65
21/12/2019;Zone H;0.37;0.01268388;36.65
22/12/2019;Zone H;0.37;0.01268263;36.65
23/12/2019;Zone H;0.37;0.01268138;36.65
24/12/2019;Zone H;0.37;0.01268012;36.65
25/12/2019;Zone H;0.37;0.01267887;36.65
26/12/2019;Zone H;0.37;0.01267762;36.65
27/12/2019;Zone H;0.37;0.01267637;36.65
28/12/2019;Zone H;0.37;0.01267511;36.65
29/12/2019;Zone H;0.37;0.01267386;36.65
30/12/2019;Zone H;0.37;0.01267261;36.65
31/12/2019;Zone H;0.37;0.01267136;36.65
01/01/2020;Zone H;0.37;0.01267007;36.65
02/01/2020;Zone H;0.37;0.01266879;36.66
03/01/2020;Zone H;0.37;0.0126675;36.66
04/01/2020;Zone H;0.37;0.01266622;36.66
05/01/2020;Zone H;0.37;0.01266493;36.66
06/01/2020;Zone H;0.37;0.01266364;36.66
07/01/2020;Zone H;0.37;0.01266236;36.66
08/01/2020;Zone H;0.37;0.01266107;36.66
09/01/2020;Zone H;0.37;0.01265979;36.66
10/01/2020;Zone H;0.37;0.0126585;36.66
11/01/2020;Zone H;0.37;0.01265722;36.66
12/01/2020;Zone H;0.37;0.01265593;36.66
13/01/2020;Zone H;0.37;0.01265465;36.66
14/01/2020;Zone H;0.37;0.01265337;36.66
15/01/2020;Zone H;0.37;0.01265208;36.66
16/01/2020;Zone H;0.37;0.0126508;36.66
17/01/2020;Zone H;0.37;0.01264951;36.66
18/01/2020;Zone H;0.37;0.01264823;36.66
19/01/2020;Zone H;0.37;0.01264694;36.66
20/01/2020;Zone H;0.37;0.01264566;36.67
21/01/2020;Zone H;0.37;0.01264438;36.67
22/01/2020;Zone H;0.37;0.01264309;36.67
23/01/2020;Zone H;0.37;0.01264181;36.67
24/01/2020;Zone H;0.37;0.01264053;36.67
25/01/2020;Zone H;0.37;0.01263924;36.67
26/01/2020;Zone H;0.37;0.01263796;36.67
27/01/2020;Zone H;0.37;0.01263668;36.67
28/01/2020;Zone H;0.37;0.0126354;36.67
29/01/2020;Zone H;0.37;0.01263411;36.67
30/01/2020;Zone H;0.37;0.01263283;36.67
31/01/2020;Zone H;0.37;0.01263155;36.67
01/02/2020;Zone H;0.37;0.01263027;36.67
02/02/2020;Zone H;0.37;0.01262898;36.67
03/02/2020;Zone H;0.37;0.0126277;36.67
04/02/2020;Zone H;0.37;0.01262642;36.67
05/02/2020;Zone H;0.37;0.01262514;36.67
06/02/2020;Zone H;0.37;0.01262386;36.67
07/02/2020;Zone H;0.37;0.01262258;36.68
08/02/2020;Zone H;0.37;0.0126213;36.68
09/02/2020;Zone H;0.37;0.01262001;36.68
10/02/2020;Zone H;0.37;0.01261873;36.68
11/02/2020;Zone H;0.37;0.01261745;36.68
12/02/2020;Zone H;0.37;0.01261617;36.68
13/02/2020;Zone H;0.37;0.01261489;36.68
14/02/2020;Zone H;0.37;0.01261361;36.68
15/02/2020;Zone H;0.37;0.01261233;36.68
16/02/2020;Zone H;0.37;0.01261105;36.68
17/02/2020;Zone H;0.37;0.01260977;36.68
18/02/2020;Zone H;0.37;0.01260849;36.68
19/02/2020;Zone H;0.37;0.01260721;36.68
20/02/2020;Zone H;0.37;0.01260593;36.68
21/02/2020;Zone H;0.37;0.01260465;36.68
22/02/2020;Zone H;0.37;0.01260337;36.68
23/02/2020;Zone H;0.37;0.01260209;36.68
24/02/2020;Zone H;0.37;0.01260081;36.68
25/02/2020;Zone H;0.37;0.01259953;36.69
26/02/2020;Zone H;0.37;0.01259826;36.69
27/02/2020;Zone H;0.37;0.01259698;36.69
28/02/2020;Zone H;0.37;0.0125957;36.69
29/02/2020;Zone H;0.37;0.01259442;36.69
01/03/2020;Zone H;0.37;0.01259314;36.69
02/03/2020;Zone H;0.37;0.01259186;36.69
03/03/2020;Zone H;0.37;0.01259058;36.69
04/03/2020;Zone H;0.37;0.01258931;36.69
05/03/2020;Zone H;0.37;0.01258803;36.69
06/03/2020;Zone H;0.37;0.01258675;36.69
07/03/2020;Zone H;0.37;0.01258547;36.69
08/03/2020;Zone H;0.37;0.0125842;36.69
09/03/2020;Zone H;0.37;0.01258292;36.69
10/03/2020;Zone H;0.37;0.01258164;36.69
11/03/2020;Zone H;0.37;0.01258036;36.69
12/03/2020;Zone H;0.37;0.01257909;36.69
13/03/2020;Zone H;0.37;0.01257781;36.69
14/03/2020;Zone H;0.37;0.01257653;36.7
15/03/2020;Zone H;0.37;0.01257526;36.7
16/03/2020;Zone H;0.37;0.01257398;36.7
17/03/2020;Zone H;0.37;0.0125727;36.7
18/03/2020;Zone H;0.37;0.01257143;36.7
19/03/2020;Zone H;0.37;0.01257015;36.7
20/03/2020;Zone H;0.37;0.01256888;36.7
21/03/2020;Zone H;0.37;0.0125676;36.7
22/03/2020;Zone H;0.37;0.01256633;36.7
23/03/2020;Zone H;0.37;0.01256505;36.7
24/03/2020;Zone H;0.37;0.01256377;36.7
25/03/2020;Zone H;0.37;0.0125625;36.7
26/03/2020;Zone H;0.37;0.01256122;36.7
27/03/2020;Zone H;0.37;0.01255995;36.7
28/03/2020;Zone H;0.38;0.01255867;36.7
29/03/2020;Zone H;0.38;0.0125574;36.7
30/03/2020;Zone H;0.38;0.01255612;36.7
31/03/2020;Zone H;0.38;0.01255485;36.7
01/04/2020;Zone H;0.38;0.01255358;36.71
02/04/2020;Zone H;0.38;0.0125523;36.71
03/04/2020;Zone H;0.38;0.01255103;36.71
04/04/2020;Zone H;0.38;0.01254975;36.71
05/04/2020;Zone H;0.38;0.01254848;36.71
06/04/2020;Zone H;0.38;0.01254721;36.71
07/04/2020;Zone H;0.38;0.01254593;36.71
08/04/2020;Zone H;0.38;0.01254466;36.71
09/04/2020;Zone H;0.38;0.01254339;36.71
10/04/2020;Zone H;0.38;0.01254211;36.71
11/04/2020;Zone H;0.38;0.01254084;36.71
12/04/2020;Zone H;0.38;0.01253957;36.71
13/04/2020;Zone H;0.38;0.01253829;36.71
14/04/2020;Zone H;0.38;0.01253702;36.71
15/04/2020;Zone H;0.38;0.01253575;36.71
16/04/2020;Zone H;0.38;0.01253448;36.71
17/04/2020;Zone H;0.38;0.0125332;36.71
18/04/2020;Zone H;0.38;0.01253193;36.71
19/04/2020;Zone H;0.38;0.01253066;36.72
20/04/2020;Zone H;0.38;0.01252939;36.72
21/04/2020;Zone H;0.38;0.01252812;36.72
22/04/2020;Zone H;0.38;0.01252684;36.72
23/04/2020;Zone H;0.38;0.01252557;36.72
24/04/2020;Zone H;0.38;0.0125243;36.72
25/04/2020;Zone H;0.38;0.01252303;36.72
26/04/2020;Zone H;0.38;0.01252176;36.72
27/04/2020;Zone H;0.38;0.01252049;36.72
28/04/2020;Zone H;0.38;0.01251922;36.72
29/04/2020;Zone H;0.38;0.01251795;36.72
30/04/2020;Zone H;0.38;0.01251668;36.72
01/05/2020;Zone H;0.38;0.01251541;36.72
02/05/2020;Zone H;0.38;0.01251413;36.72
03/05/2020;Zone H;0.38;0.01251286;36.72
04/05/2020;Zone H;0.38;0.01251159;36.72
05/05/2020;Zone H;0.38;0.01251032;36.72
06/05/2020;Zone H;0.38;0.01250905;36.72
07/05/2020;Zone H;0.38;0.01250778;36.73
08/05/2020;Zone H;0.38;0.01250652;36.73
09/05/2020;Zone H;0.38;0.01250525;36.73
10/05/2020;Zone H;0.38;0.01250398;36.73
11/05/2020;Zone H;0.38;0.01250271;36.73
12/05/2020;Zone H;0.38;0.01250144;36.73
13/05/2020;Zone H;0.38;0.01250017;36.73
14/05/2020;Zone H;0.38;0.0124989;36.73
15/05/2020;Zone H;0.38;0.01249763;36.73
16/05/2020;Zone H;0.38;0.01249636;36.73
17/05/2020;Zone H;0.38;0.01249509;36.73
18/05/2020;Zone H;0.38;0.01249383;36.73
19/05/2020;Zone H;0.38;0.01249256;36.73
20/05/2020;Zone H;0.38;0.01249129;36.73
21/05/2020;Zone H;0.38;0.01249002;36.73
22/05/2020;Zone H;0.38;0.01248875;36.73
23/05/2020;Zone H;0.38;0.01248749;36.73
24/05/2020;Zone H;0.38;0.01248622;36.73
25/05/2020;Zone H;0.38;0.01248495;36.74
26/05/2020;Zone H;0.38;0.01248368;36.74
27/05/2020;Zone H;0.38;0.01248242;36.74
28/05/2020;Zone H;0.38;0.01248115;36.74
29/05/2020;Zone H;0.38;0.01247988;36.74
30/05/2020;Zone H;0.38;0.01247862;36.74
31/05/2020;Zone H;0.38;0.01247735;36.74
01/06/2020;Zone H;0.38;0.01247608;36.74
02/06/2020;Zone H;0.38;0.01247482;36.74
03/06/2020;Zone H;0.38;0.01247355;36.74
04/06/2020;Zone H;0.38;0.01247229;36.74
05/06/2020;Zone H;0.38;0.01247102;36.74
06/06/2020;Zone H;0.38;0.01246975;36.74
07/06/2020;Zone H;0.38;0.01246849;36.74
08/06/2020;Zone H;0.38;0.01246722;36.74
09/06/2020;Zone H;0.38;0.01246596;36.74
10/06/2020;Zone H;0.38;0.01246469;36.74
11/06/2020;Zone H;0.38;0.01246343;36.74
12/06/2020;Zone H;0.38;0.01246216;36.75
13/06/2020;Zone H;0.38;0.0124609;36.75
14/06/2020;Zone H;0.38;0.01245963;36.75
15/06/2020;Zone H;0.38;0.01245837;36.75
16/06/2020;Zone H;0.38;0.0124571;36.75
17/06/2020;Zone H;0.38;0.01245584;36.75
18/06/2020;Zone H;0.38;0.01245457;36.75
19/06/2020;Zone H;0.38;0.01245331;36.75
20/06/2020;Zone H;0.38;0.01245205;36.75
21/06/2020;Zone H;0.38;0.01245078;36.75
22/06/2020;Zone H;0.38;0.01244952;36.75
23/06/2020;Zone H;0.38;0.01244825;36.75
24/06/2020;Zone H;0.38;0.01244699;36.75
25/06/2020;Zone H;0.38;0.01244573;36.75
26/06/2020;Zone H;0.38;0.01244446;36.75
27/06/2020;Zone H;0.38;0.0124432;36.75
28/06/2020;Zone H;0.38;0.01244194;36.75
29/06/2020;Zone H;0.38;0.01244067;36.75
30/06/2020;Zone H;0.38;0.01243941;36.76
01/07/2020;Zone H;0.38;0.01243815;36.76
02/07/2020;Zone H;0.38;0.01243689;36.76
03/07/2020;Zone H;0.38;0.01243562;36.76
04/07/2020;Zone H;0.38;0.01243436;36.76
05/07/2020;Zone H;0.38;0.0124331;36.76
06/07/2020;Zone H;0.38;0.01243184;36.76
07/07/2020;Zone H;0.38;0.01243058;36.76
08/07/2020;Zone H;0.38;0.01242931;36.76
09/07/2020;Zone H;0.38;0.01242805;36.76
10/07/2020;Zone H;0.38;0.01242679;36.76
11/07/2020;Zone H;0.38;0.01242553;36.76
12/07/2020;Zone H;0.38;0.01242427;36.76
13/07/2020;Zone H;0.38;0.01242301;36.76
14/07/2020;Zone H;0.38;0.01242175;36.76
15/07/2020;Zone H;0.38;0.01242049;36.76
16/07/2020;Zone H;0.38;0.01241922;36.76
17/07/2020;Zone H;0.38;0.01241796;36.76
18/07/2020;Zone H;0.38;0.0124167;36.77
19/07/2020;Zone H;0.38;0.01241544;36.77
20/07/2020;Zone H;0.38;0.01241418;36.77
21/07/2020;Zone H;0.38;0.01241292;36.77
22/07/2020;Zone H;0.38;0.01241166;36.77
23/07/2020;Zone H;0.38;0.0124104;36.77
24/07/2020;Zone H;0.38;0.01240914;36.77
25/07/2020;Zone H;0.38;0.01240788;36.77
26/07/2020;Zone H;0.38;0.01240662;36.77
27/07/2020;Zone H;0.38;0.01240537;36.77
28/07/2020;Zone H;0.38;0.01240411;36.77
29/07/2020;Zone H;0.38;0.01240285;36.77
30/07/2020;Zone H;0.38;0.01240159;36.77
31/07/2020;Zone H;0.38;0.01240033;36.77
01/08/2020;Zone H;0.38;0.01239907;36.77
02/08/2020;Zone H;0.38;0.01239781;36.77
03/08/2020;Zone H;0.38;0.01239655;36.77
04/08/2020;Zone H;0.38;0.0123953;36.77
05/08/2020;Zone H;0.38;0.01239404;36.78
06/08/2020;Zone H;0.38;0.01239278;36.78
07/08/2020;Zone H;0.38;0.01239152;36.78
08/08/2020;Zone H;0.38;0.01239026;36.78
09/08/2020;Zone H;0.38;0.01238901;36.78
10/08/2020;Zone H;0.38;0.01238775;36.78
11/08/2020;Zone H;0.38;0.01238649;36.78
12/08/2020;Zone H;0.38;0.01238523;36.78
13/08/2020;Zone H;0.38;0.01238398;36.78
14/08/2020;Zone H;0.38;0.01238272;36.78
15/08/2020;Zone H;0.38;0.01238146;36.78
16/08/2020;Zone H;0.38;0.01238021;36.78
17/08/2020;Zone H;0.38;0.01237895;36.78
18/08/2020;Zone H;0.38;0.01237769;36.78
19/08/2020;Zone H;0.38;0.01237644;36.78
20/08/2020;Zone H;0.38;0.01237518;36.78
21/08/2020;Zone H;0.38;0.01237392;36.78
22/08/2020;Zone H;0.38;0.01237267;36.78
23/08/2020;Zone H;0.38;0.01237141;36.79
24/08/2020;Zone H;0.38;0.01237016;36.79
25/08/2020;Zone H;0.38;0.0123689;36.79
26/08/2020;Zone H;0.38;0.01236765;36.79
27/08/2020;Zone H;0.38;0.01236639;36.79
28/08/2020;Zone H;0.38;0.01236513;36.79
29/08/2020;Zone H;0.38;0.01236388;36.79
30/08/2020;Zone H;0.38;0.01236262;36.79
31/08/2020;Zone H;0.38;0.01236137;36.79
01/09/2020;Zone H;0.38;0.01236012;36.79
02/09/2020;Zone H;0.38;0.01235886;36.79
03/09/2020;Zone H;0.38;0.01235761;36.79
04/09/2020;Zone H;0.38;0.01235635;36.79
05/09/2020;Zone H;0.38;0.0123551;36.79
06/09/2020;Zone H;0.38;0.01235384;36.79
07/09/2020;Zone H;0.38;0.01235259;36.79
08/09/2020;Zone H;0.38;0.01235134;36.79
09/09/2020;Zone H;0.38;0.01235008;36.79
10/09/2020;Zone H;0.38;0.01234883;36.8
11/09/2020;Zone H;0.38;0.01234758;36.8
12/09/2020;Zone H;0.38;0.01234632;36.8
13/09/2020;Zone H;0.38;0.01234507;36.8
14/09/2020;Zone H;0.38;0.01234382;36.8
15/09/2020;Zone H;0.38;0.01234256;36.8
16/09/2020;Zone H;0.38;0.01234131;36.8
17/09/2020;Zone H;0.38;0.01234006;36.8
18/09/2020;Zone H;0.38;0.0123388;36.8
19/09/2020;Zone H;0.38;0.01233755;36.8
20/09/2020;Zone H;0.38;0.0123363;36.8
21/09/2020;Zone H;0.38;0.01233505;36.8
22/09/2020;Zone H;0.38;0.0123338;36.8
23/09/2020;Zone H;0.38;0.01233254;36.8
24/09/2020;Zone H;0.38;0.01233129;36.8
25/09/2020;Zone H;0.38;0.01233004;36.8
26/09/2020;Zone H;0.38;0.01232879;36.8
27/09/2020;Zone H;0.38;0.01232754;36.8
28/09/2020;Zone H;0.38;0.01232629;36.81
29/09/2020;Zone H;0.38;0.01232503;36.81
30/09/2020;Zone H;0.38;0.01232378;36.81
01/10/2020;Zone H;0.38;0.01232253;36.81
02/10/2020;Zone H;0.38;0.01232128;36.81
03/10/2020;Zone H;0.38;0.01232003;36.81
04/10/2020;Zone H;0.38;0.01231878;36.81
05/10/2020;Zone H;0.38;0.01231753;36.81
06/10/2020;Zone H;0.38;0.01231628;36.81
07/10/2020;Zone H;0.38;0.01231503;36.81
08/10/2020;Zone H;0.38;0.01231378;36.81
09/10/2020;Zone H;0.38;0.01231253;36.81
10/10/2020;Zone H;0.38;0.01231128;36.81
11/10/2020;Zone H;0.38;0.01231003;36.81
12/10/2020;Zone H;0.38;0.01230878;36.81
13/10/2020;Zone H;0.38;0.01230753;36.81
14/10/2020;Zone H;0.38;0.01230628;36.81
15/10/2020;Zone H;0.38;0.01230503;36.81
16/10/2020;Zone H;0.38;0.01230378;36.82
17/10/2020;Zone H;0.38;0.01230254;36.82
18/10/2020;Zone H;0.38;0.01230129;36.82
19/10/2020;Zone H;0.38;0.01230004;36.82
20/10/2020;Zone H;0.38;0.01229879;36.82
21/10/2020;Zone H;0.38;0.01229754;36.82
22/10/2020;Zone H;0.38;0.01229629;36.82
23/10/2020;Zone H;0.38;0.01229505;36.82
24/10/2020;Zone H;0.38;0.0122938;36.82
25/10/2020;Zone H;0.38;0.01229255;36.82
26/10/2020;Zone H;0.38;0.0122913;36.82
27/10/2020;Zone H;0.38;0.01229005;36.82
28/10/2020;Zone H;0.38;0.01228881;36.82
29/10/2020;Zone H;0.38;0.01228756;36.82
30/10/2020;Zone H;0.38;0.01228631;36.82
31/10/2020;Zone H;0.38;0.01228506;36.82
